user_id,variant,converted
U04086,control,0
U04087,control,1
U04088,treatment,0
U04089,control,0
U04090,control,0
U04091,treatment,0
U04092,control,0
U04093,control,0
U04094,control,1
U04095,control,0
U04096,treatment,0
U04097,control,0
U04098,control,0
U04099,treatment,0
U04100,control,0
U04101,control,0
U04102,treatment,0
U04103,treatment,0
U04104,treatment,0
U04105,treatment,0
U04106,treatment,0
U04107,treatment,0
U04108,control,0
U04109,control,0
U04110,control,0
U04111,control,0
U04112,control,0
U04113,treatment,0
U04114,control,0
U04115,control,0
U04116,treatment,0
U04117,treatment,0
U04118,control,0
U04119,treatment,0
U04120,control,0
U04121,treatment,0
U04122,control,0
U04123,control,1
U04124,control,0
U04125,treatment,0
U04126,control,0
U04127,control,0
U04128,control,0
U04129,control,0
U04130,control,0
U04131,treatment,0
U04132,control,0
U04133,treatment,0
U04134,control,0
U04135,control,0
U04136,control,0
U04137,treatment,0
U04138,control,0
U04139,control,0
U04140,control,0
U04141,control,0
U04142,control,0
U04143,treatment,0
U04144,control,0
U04145,treatment,0
U04146,control,0
U04147,treatment,0
U04148,treatment,1
U04149,treatment,0
U04150,treatment,1
U04151,treatment,0
U04152,control,0
U04153,control,0
U04154,treatment,0
U04155,control,0
U04156,treatment,0
U04157,control,0
U04158,control,0
U04159,control,0
U04160,treatment,0
U04161,control,0
U04162,control,0
U04163,control,0
U04164,treatment,1
U04165,control,0
U04166,treatment,0
U04167,treatment,0
U04168,treatment,0
U04169,control,0
U04170,control,0
U04171,treatment,0
U04172,control,0
U04173,control,0
U04174,control,0
U04175,treatment,0
U04176,treatment,1
U04177,control,0
U04178,control,0
U04179,treatment,0
U04180,treatment,0
U04181,control,0
U04182,control,0
U04183,control,1
U04184,control,0
U04185,treatment,0
U04186,control,0
U04187,treatment,0
U04188,treatment,0
U04189,control,0
U04190,control,0
U04191,control,0
U04192,treatment,0
U04193,control,0
U04194,control,0
U04195,treatment,1
U04196,treatment,1
U04197,control,0
U04198,treatment,1
U04199,treatment,0
U04200,control,0
U04201,control,0
U04202,control,0
U04203,treatment,0
U04204,treatment,0
U04205,control,0
U04206,treatment,0
U04207,control,0
U04208,control,0
U04209,treatment,0
U04210,treatment,0
U04211,treatment,0
U04212,treatment,0
U04213,control,0
U04214,treatment,0
U04215,control,0
U04216,control,0
U04217,treatment,1
U04218,control,0
U04219,treatment,0
U04220,control,1
U04221,control,1
U04222,control,0
U04223,control,0
U04224,treatment,0
U04225,control,0
U04226,control,0
U04227,treatment,0
U04228,control,0
U04229,control,0
U04230,control,0
U04231,treatment,0
U04232,control,0
U04233,control,1
U04234,control,0
U04235,treatment,0
U04236,treatment,0
U04237,control,0
U04238,treatment,0
U04239,control,0
U04240,control,0
U04241,control,0
U04242,control,0
U04243,control,0
U04244,control,0
U04245,treatment,0
U04246,control,0
U04247,treatment,0
U04248,control,0
U04249,treatment,0
U04250,treatment,0
U04251,treatment,0
U04252,treatment,0
U04253,treatment,0
U04254,control,0
U04255,treatment,0
U04256,control,0
U04257,treatment,0
U04258,control,0
U04259,control,0
U04260,treatment,0
U04261,treatment,0
U04262,control,0
U04263,treatment,0
U04264,treatment,0
U04265,control,0
U04266,control,0
U04267,control,0
U04268,control,0
U04269,treatment,0
U04270,control,0
U04271,treatment,0
U04272,control,0
U04273,treatment,0
U04274,control,0
U04275,treatment,0
U04276,control,0
U04277,control,0
U04278,treatment,0
U04279,control,0
U04280,control,0
U04281,control,0
U04282,control,0
U04283,control,0
U04284,treatment,0
U04285,treatment,0
U04286,treatment,0
U04287,control,0
U04288,control,0
U04289,treatment,0
U04290,treatment,0
U04291,control,0
U04292,treatment,0
U04293,control,1
U04294,control,0
U04295,treatment,0
U04296,control,0
U04297,treatment,0
U04298,control,0
U04299,control,0
U04300,control,0
U04301,control,0
U04302,control,0
U04303,control,0
U04304,treatment,0
U04305,control,0
U04306,control,0
U04307,control,0
U04308,control,0
U04309,control,0
U04310,control,0
U04311,treatment,0
U04312,treatment,0
U04313,treatment,0
U04314,control,0
U04315,treatment,0
U04316,control,0
U04317,control,0
U04318,control,0
U04319,treatment,0
U04320,control,0
U04321,control,0
U04322,treatment,0
U04323,treatment,0
U04324,treatment,0
U04325,control,0
U04326,control,0
U04327,control,1
U04328,treatment,0
U04329,treatment,0
U04330,control,0
U04331,control,0
U04332,control,0
U04333,treatment,0
U04334,treatment,0
U04335,control,0
U04336,control,0
U04337,treatment,1
U04338,control,0
U04339,treatment,0
U04340,treatment,0
U04341,control,0
U04342,treatment,0
U04343,treatment,0
U04344,control,0
U04345,control,0
U04346,treatment,0
U04347,control,0
U04348,control,0
U04349,control,0
U04350,treatment,0
U04351,control,0
U04352,treatment,0
U04353,treatment,1
U04354,treatment,0
U04355,control,0
U04356,control,0
U04357,control,0
U04358,treatment,0
U04359,treatment,0
U04360,treatment,0
U04361,control,1
U04362,treatment,0
U04363,treatment,0
U04364,control,0
U04365,treatment,0
U04366,control,0
U04367,control,0
U04368,control,0
U04369,treatment,0
U04370,control,1
U04371,treatment,0
U04372,treatment,0
U04373,treatment,0
U04374,control,0
U04375,control,0
U04376,treatment,0
U04377,treatment,0
U04378,control,0
U04379,control,0
U04380,treatment,0
U04381,control,0
U04382,treatment,0
U04383,control,0
U04384,control,0
U04385,treatment,0
U04386,control,0
U04387,control,0
U04388,control,0
U04389,treatment,0
U04390,control,0
U04391,control,1
U04392,control,0
U04393,control,0
U04394,control,0
U04395,control,0
U04396,treatment,0
U04397,treatment,1
U04398,control,0
U04399,treatment,0
U04400,control,0
U04401,treatment,0
U04402,treatment,0
U04403,control,0
U04404,control,0
U04405,control,0
U04406,control,1
U04407,control,0
U04408,treatment,0
U04409,control,0
U04410,treatment,0
U04411,treatment,0
U04412,treatment,0
U04413,treatment,0
U04414,treatment,0
U04415,control,0
U04416,treatment,0
U04417,treatment,0
U04418,control,0
U04419,treatment,0
U04420,control,0
U04421,treatment,0
U04422,control,0
U04423,control,1
U04424,control,0
U04425,control,0
U04426,control,0
U04427,control,0
U04428,control,0
U04429,control,0
U04430,treatment,0
U04431,control,0
U04432,treatment,0
U04433,treatment,0
U04434,treatment,0
U04435,treatment,0
U04436,treatment,0
U04437,control,0
U04438,treatment,1
U04439,treatment,0
U04440,treatment,0
U04441,treatment,0
U04442,treatment,0
U04443,control,0
U04444,treatment,0
U04445,treatment,0
U04446,treatment,0
U04447,control,0
U04448,treatment,0
U04449,control,0
U04450,control,0
U04451,treatment,0
U04452,control,0
U04453,control,0
U04454,control,0
U04455,treatment,0
U04456,treatment,0
U04457,control,0
U04458,treatment,0
U04459,control,0
U04460,control,0
U04461,control,0
U04462,control,0
U04463,treatment,0
U04464,treatment,0
U04465,control,0
U04466,control,0
U04467,control,0
U04468,treatment,0
U04469,control,0
U04470,treatment,0
U04471,treatment,0
U04472,control,0
U04473,control,0
U04474,treatment,0
U04475,treatment,0
U04476,control,0
U04477,control,0
U04478,control,0
U04479,control,0
U04480,control,0
U04481,control,0
U04482,control,0
U04483,treatment,1
U04484,control,0
U04485,treatment,0
U04486,control,0
U04487,control,0
U04488,control,0
U04489,control,0
U04490,treatment,0
U04491,treatment,0
U04492,treatment,0
U04493,control,0
U04494,treatment,0
U04495,treatment,0
U04496,treatment,0
U04497,control,0
U04498,treatment,0
U04499,control,0
U04500,control,0
U04501,control,0
U04502,control,0
U04503,control,0
U04504,treatment,0
U04505,treatment,0
U04506,treatment,0
U04507,control,0
U04508,control,0
U04509,treatment,0
U04510,treatment,0
U04511,control,0
U04512,control,0
U04513,treatment,0
U04514,control,0
U04515,control,0
U04516,treatment,0
U04517,treatment,0
U04518,treatment,1
U04519,control,0
U04520,control,0
U04521,control,0
U04522,control,0
U04523,treatment,0
U04524,control,1
U04525,treatment,0
U04526,control,0
U04527,treatment,0
U04528,treatment,0
U04529,control,0
U04530,treatment,0
U04531,treatment,0
U04532,control,0
U04533,treatment,0
U04534,treatment,0
U04535,treatment,0
U04536,control,0
U04537,treatment,0
U04538,treatment,0
U04539,control,0
U04540,treatment,0
U04541,treatment,0
U04542,control,0
U04543,control,0
U04544,control,1
U04545,control,0
U04546,treatment,0
U04547,treatment,0
U04548,treatment,0
U04549,treatment,0
U04550,control,0
U04551,control,0
U04552,treatment,0
U04553,treatment,0
U04554,control,0
U04555,treatment,0
U04556,treatment,0
U04557,control,0
U04558,treatment,1
U04559,control,0
U04560,treatment,0
U04561,treatment,0
U04562,control,0
U04563,control,0
U04564,control,0
U04565,control,0
U04566,control,0
U04567,treatment,0
U04568,control,0
U04569,control,0
U04570,treatment,0
U04571,control,0
U04572,control,0
U04573,control,0
U04574,treatment,0
U04575,treatment,0
U04576,control,1
U04577,control,0
U04578,control,0
U04579,control,0
U04580,control,0
U04581,treatment,0
U04582,control,0
U04583,control,0
U04584,treatment,0
U04585,treatment,0
U04586,control,0
U04587,treatment,0
U04588,treatment,0
U04589,treatment,0
U04590,treatment,1
U04591,treatment,0
U04592,treatment,1
U04593,control,0
U04594,control,0
U04595,treatment,0
U04596,treatment,0
U04597,treatment,0
U04598,treatment,0
U04599,control,0
U04600,control,0
U04601,treatment,0
U04602,control,0
U04603,treatment,0
U04604,control,0
U04605,treatment,0
U04606,control,0
U04607,treatment,0
U04608,treatment,0
U04609,treatment,0
U04610,control,0
U04611,control,0
U04612,control,0
U04613,treatment,0
U04614,control,0
U04615,treatment,0
U04616,treatment,0
U04617,control,0
U04618,treatment,1
U04619,treatment,0
U04620,treatment,0
U04621,control,0
U04622,treatment,0
U04623,control,0
U04624,control,0
U04625,control,0
U04626,treatment,0
U04627,control,0
U04628,control,0
U04629,control,1
U04630,control,0
U04631,treatment,0
U04632,treatment,0
U04633,treatment,1
U04634,treatment,0
U04635,treatment,0
U04636,control,0
U04637,control,0
U04638,control,1
U04639,treatment,0
U04640,treatment,0
U04641,treatment,0
U04642,treatment,0
U04643,control,0
U04644,treatment,0
U04645,treatment,0
U04646,control,0
U04647,control,0
U04648,treatment,1
U04649,treatment,0
U04650,control,0
U04651,control,0
U04652,control,0
U04653,treatment,0
U04654,control,0
U04655,control,0
U04656,control,0
U04657,control,0
U04658,control,0
U04659,treatment,0
U04660,control,0
U04661,control,1
U04662,control,0
U04663,control,1
U04664,control,0
U04665,treatment,0
U04666,treatment,0
U04667,treatment,0
U04668,treatment,0
U04669,control,0
U04670,treatment,0
U04671,control,0
U04672,treatment,0
U04673,treatment,0
U04674,treatment,0
U04675,control,1
U04676,control,0
U04677,control,0
U04678,treatment,0
U04679,control,0
U04680,treatment,0
U04681,treatment,0
U04682,treatment,0
U04683,treatment,0
U04684,treatment,0
U04685,treatment,0
U04686,control,0
U04687,control,0
U04688,treatment,0
U04689,treatment,0
U04690,treatment,0
U04691,control,0
U04692,control,0
U04693,treatment,0
U04694,treatment,0
U04695,control,0
U04696,treatment,0
U04697,treatment,1
U04698,control,0
U04699,control,0
U04700,control,0
U04701,control,0
U04702,treatment,0
U04703,control,0
U04704,control,0
U04705,treatment,0
U04706,control,0
U04707,treatment,0
U04708,control,0
U04709,treatment,0
U04710,treatment,0
U04711,treatment,0
U04712,treatment,0
U04713,control,0
U04714,treatment,0
U04715,control,0
U04716,control,0
U04717,treatment,0
U04718,treatment,0
U04719,treatment,0
U04720,control,0
U04721,treatment,0
U04722,control,0
U04723,treatment,0
U04724,treatment,0
U04725,treatment,0
U04726,control,0
U04727,control,0
U04728,control,0
U04729,treatment,0
U04730,control,0
U04731,treatment,0
U04732,control,1
U04733,treatment,0
U04734,treatment,0
U04735,control,0
U04736,treatment,0
U04737,control,0
U04738,control,0
U04739,treatment,0
U04740,control,0
U04741,control,0
U04742,treatment,0
U04743,control,0
U04744,treatment,0
U04745,control,0
U04746,control,0
U04747,treatment,0
U04748,control,0
U04749,treatment,0
U04750,treatment,0
U04751,control,0
U04752,control,0
U04753,control,0
U04754,control,0
U04755,treatment,0
U04756,control,0
U04757,treatment,0
U04758,treatment,1
U04759,control,0
U04760,control,0
U04761,control,0
U04762,control,0
U04763,control,0
U04764,treatment,0
U04765,treatment,0
U04766,control,0
U04767,treatment,0
U04768,treatment,0
U04769,treatment,0
U04770,treatment,0
U04771,treatment,0
U04772,treatment,0
U04773,control,0
U04774,control,0
U04775,treatment,0
U04776,treatment,1
U04777,control,0
U04778,control,0
U04779,control,0
U04780,treatment,0
U04781,control,0
U04782,treatment,0
U04783,treatment,0
U04784,control,1
U04785,control,0
U04786,treatment,0
U04787,treatment,0
U04788,treatment,0
U04789,control,0
U04790,control,0
U04791,control,0
U04792,control,0
U04793,treatment,0
U04794,treatment,0
U04795,treatment,0
U04796,control,0
U04797,treatment,0
U04798,treatment,0
U04799,treatment,0
U04800,treatment,0
U04801,control,0
U04802,control,0
U04803,control,0
U04804,treatment,0
U04805,control,1
U04806,control,0
U04807,control,0
U04808,control,0
U04809,treatment,0
U04810,control,0
U04811,control,0
U04812,control,0
U04813,treatment,0
U04814,control,0
U04815,control,1
U04816,treatment,0
U04817,treatment,0
U04818,control,0
U04819,control,0
U04820,control,0
U04821,treatment,0
U04822,treatment,0
U04823,treatment,0
U04824,treatment,0
U04825,treatment,0
U04826,control,0
U04827,control,0
U04828,control,0
U04829,control,0
U04830,control,0
U04831,control,0
U04832,control,0
U04833,treatment,0
U04834,treatment,0
U04835,control,0
U04836,treatment,0
U04837,control,0
U04838,control,1
U04839,control,0
U04840,control,0
U04841,treatment,0
U04842,treatment,0
U04843,control,0
U04844,control,0
U04845,control,0
U04846,treatment,0
U04847,control,0
U04848,treatment,0
U04849,control,0
U04850,treatment,0
U04851,control,0
U04852,control,0
U04853,control,1
U04854,treatment,1
U04855,control,0
U04856,control,0
U04857,control,0
U04858,control,1
U04859,control,1
U04860,control,0
U04861,control,0
U04862,treatment,0
U04863,control,0
U04864,treatment,0
U04865,treatment,0
U04866,treatment,0
U04867,control,1
U04868,treatment,0
U04869,treatment,0
U04870,control,0
U04871,treatment,0
U04872,control,0
U04873,control,0
U04874,treatment,0
U04875,control,0
U04876,treatment,0
U04877,control,0
U04878,treatment,1
U04879,control,0
U04880,control,0
U04881,control,0
U04882,control,0
U04883,treatment,0
U04884,treatment,0
U04885,treatment,0
U04886,treatment,0
U04887,control,0
U04888,control,0
U04889,treatment,1
U04890,control,0
U04891,treatment,0
U04892,control,0
U04893,control,0
U04894,treatment,0
U04895,control,0
U04896,treatment,0
U04897,treatment,0
